year_month,trades,win_rate,mean_pnl,total_pnl,max_dd,sharpe,sharpe_active,sharpe_trade,variant,strategy_type
2021-11,451,50.99778270509978,-26.46629711751663,-11936.3,-13281.650000000009,-6.633826777458783,-6.633826777458783,-11.774314951853263,baseline,REV
2021-12,331,53.17220543806647,-7.412779456193358,-2453.6300000000015,-6586.35,-1.6940172366477577,-1.721400111219842,-3.265504428333604,baseline,REV
2022-01,423,42.08037825059102,-14.230212765957445,-6019.379999999999,-12016.399999999998,-3.1214932569180247,-3.1214932569180247,-5.195089676766648,baseline,REV
2022-02,380,61.8421052631579,9.190947368421053,3492.56,-3515.5600000000013,2.0368461684081685,2.0734551342812058,3.78878531858456,baseline,REV
2022-03,486,42.181069958847736,-77.71868312757202,-37771.28,-38874.05999999999,-8.321503747500252,-8.321503747500252,-18.15586062619286,baseline,REV
2022-04,437,58.81006864988558,33.72519450800915,14737.91,-3764.230000000002,6.7804857371533656,6.7804857371533656,11.847318388288498,baseline,REV
2022-05,292,60.61643835616438,41.396301369863004,12087.719999999998,-3966.9500000000007,5.9096572169433,6.133376968618276,13.067317186020716,baseline,REV
2022-06,416,44.47115384615385,-35.034206730769235,-14574.230000000001,-24198.669999999995,-2.581561904646908,-2.671489093291359,-9.37387985082759,baseline,REV
2022-07,383,58.22454308093995,10.891436031331592,4171.42,-5913.74,2.0278811341726595,2.0278811341726595,3.983151725456658,baseline,REV
2022-08,369,51.76151761517615,-25.62089430894309,-9454.11,-16048.060000000001,-2.553437707566107,-2.6394175819443255,-8.01615433704892,baseline,REV
2022-09,458,60.043668122270745,39.93085152838428,18288.33,-4225.320000000003,7.566092551497763,7.566092551497763,15.485667291969207,baseline,REV
2022-10,390,53.84615384615385,8.091923076923077,3155.85,-3042.82,1.5026258711283964,1.5026258711283964,2.8603453143417625,baseline,REV
2022-11,382,46.8586387434555,-17.490157068062825,-6681.239999999999,-12348.579999999996,-3.3822528907920595,-3.3822528907920595,-5.048251789572187,baseline,REV
2022-12,351,60.68376068376068,27.54125356125356,9666.98,-2450.14,6.924379006118963,7.0580937519522875,12.987840662463036,baseline,REV
2023-01,373,60.05361930294906,15.98857908847185,5963.74,-6200.68,2.302883571140528,2.302883571140528,5.371302783653196,baseline,REV
2023-02,293,53.242320819112635,-9.953174061433444,-2916.2799999999993,-12386.660000000002,-1.2704541081122394,-1.2704541081122394,-2.9277672247822477,baseline,REV
2023-03,306,42.15686274509804,-46.21366013071896,-14141.380000000001,-13931.779999999997,-6.829744898327176,-6.829744898327176,-8.80453866530104,baseline,REV
2023-04,221,55.203619909502265,-5.022850678733037,-1110.050000000001,-10173.880000000003,-0.6302883346714708,-0.6302883346714708,-1.3795467323822197,baseline,REV
2023-05,205,62.4390243902439,-9.396926829268288,-1926.369999999999,-10492.700000000003,-1.2485765116563547,-1.2485765116563547,-1.7018536016434986,baseline,REV
2023-06,237,54.43037974683544,24.38405063291139,5779.0199999999995,-2923.12,5.175254513711925,5.270597130723238,6.264262840783484,baseline,REV
2023-07,214,73.36448598130842,78.1052336448598,16714.519999999997,-942.4599999999996,17.83823530644535,18.530480989493697,24.495269979530292,baseline,REV
2023-08,351,58.97435897435898,10.978062678062678,3853.2999999999997,-2596.61,2.237974446679148,2.274482717878743,4.9110920355450665,baseline,REV
2023-09,366,57.92349726775956,15.26887978142077,5588.410000000002,-4928.59,2.563439683539667,2.6069245297121473,6.490531782115534,baseline,REV
2023-10,437,50.57208237986271,-14.977597254004577,-6545.21,-9336.750000000002,-3.2771051816814127,-3.2771051816814127,-6.163694891681303,baseline,REV
2023-11,323,56.34674922600619,-4.100650154798759,-1324.509999999999,-5715.919999999999,-0.8114738286301683,-0.8114738286301683,-1.3753380830342155,baseline,REV
2023-12,401,52.36907730673317,-72.48750623441397,-29067.49,-32787.69999999998,-2.978665996319489,-2.978665996319489,-4.406499945945223,baseline,REV
2024-01,418,39.952153110047846,-39.35263157894736,-16449.399999999998,-17463.120000000006,-12.690995995854195,-13.037920355496752,-21.15765733724771,baseline,REV
2024-02,384,62.239583333333336,4.4542447916666665,1710.4299999999998,-7600.75,0.9061945801177441,0.9217018717263348,2.2465706958375478,baseline,REV
2024-03,406,56.40394088669951,4.504113300492611,1828.67,-6707.45,0.8108979710420897,0.8108979710420897,2.042308512857016,baseline,REV
2024-04,413,37.28813559322034,-42.27397094430992,-17459.149999999998,-18771.690000000006,-8.933297632590198,-8.933297632590198,-19.8003454828078,baseline,REV
2024-05,386,56.21761658031088,-36.859922279792755,-14227.930000000004,-19585.56999999999,-3.338621605029487,-3.394510015059171,-7.651043798032566,baseline,REV
2024-06,381,65.09186351706036,27.57485564304462,10506.02,-2383.6099999999997,6.6405789202723575,6.6405789202723575,12.32414536164632,baseline,REV
2024-07,494,34.21052631578947,-65.98338056680163,-32595.79,-33230.509999999995,-9.275412086176326,-9.275412086176326,-28.558739304899635,baseline,REV
2024-08,371,49.59568733153639,-12.35167115902965,-4582.47,-9026.34,-2.0219211982726795,-2.0219211982726795,-3.960771693310163,baseline,REV
